ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Degree of Turbidity
6.207432967614718,192.93702709690675,13442.603471136694,5.819022939611381,325.90656176552847,533.7958508176808,14.68753933733609,60.48503329496195,3.549298841293145,0,Slightly Turbidity
7.080794504276819,157.00128743205116,20067.105328107053,8.071051028920468,333.7757766108134,490.9097122372677,17.32294642996243,71.96926138101614,4.417559791016322,0,Slightly Turbidity
7.948815718151566,238.2364096995999,19129.458365440238,5.851964962404888,333.7757766108134,434.655458610077,8.663293700705424,67.30404028450397,3.6922508612698155,0,Slightly Turbidity
7.726134807902507,233.94786366297046,21667.868741326372,6.313181872058335,340.27317142046405,472.25899373256834,14.39986001596128,36.57803788764197,3.7206369044524195,0,Slightly Turbidity
7.080794504276819,247.66157328612303,19549.499341288283,8.769670289862692,333.7757766108134,438.8657751120628,16.624653615400177,64.94900818458937,3.777737413505429,0,Slightly Turbidity
6.208015539719022,153.2211063194914,17358.796365042126,8.21493885317026,328.2820289976498,481.19567347842127,14.27409227521025,62.71819917163483,4.334615732320451,0,Slightly Turbidity
7.080794504276819,202.2548327878382,11981.740191012997,9.189106138402455,339.9839345788829,416.5889057529136,14.079228347598587,62.765529534567435,2.6789107131905774,0,Clear
8.293720110388866,206.1604148879135,35216.385970173644,6.440999765643898,347.06224073011657,399.4836212000171,16.065667944692393,79.95451096438448,3.9547152826707674,0,Slightly Turbidity
7.080794504276819,233.85034500527055,21136.286764159297,6.689877624940245,333.7757766108134,332.73758653626567,9.745282008835602,77.52994450694155,3.3108585080012682,0,Slightly Turbidity
7.240739638887768,201.186804455864,23783.09955637777,7.751285440069857,340.9836833605511,579.2203941324686,13.486379098933241,62.65023550372382,3.556297467154506,0,Slightly Turbidity
6.129637014813746,200.2781822057384,30989.94841451828,8.830102319230392,348.8681540852299,341.38857671477444,9.300117278144342,79.55361207012686,4.615886181275908,0,Slightly Turbidity
6.511618075241813,181.87342172896433,29136.814623869737,7.685775096243834,345.75163845059745,475.3413506694927,12.321232157466568,52.43761714005619,4.850433707754168,0,Slightly Turbidity
7.793833572993554,176.86648289401776,18344.680360836188,7.567676884281859,338.22959726982435,371.2169730014168,9.039042454499452,76.2880763113865,4.172935335264329,0,Slightly Turbidity
7.362736501949787,185.692181022348,16268.44860625852,5.3170192746088984,316.9186484987878,419.25844805495296,16.024246090841586,64.67891377195397,4.408513182397498,0,Slightly Turbidity
6.655605025818962,216.44117153408857,20571.845708443554,8.984236816261834,333.7757766108134,336.83145481608153,17.745996131265372,71.70430486446324,2.9516447152886705,0,Clear
5.590614435866259,229.192139486151,35370.73551522427,7.989640669861106,333.7757766108134,469.4130903674347,13.28155614650234,76.99271580441926,4.726845016869534,0,Slightly Turbidity
5.970035656942926,230.44932932431118,16324.115196182345,5.293918606634048,315.18612058925714,327.7866419581865,13.325987078606147,39.55424883045545,5.428674071623728,0,Turbidity
7.080794504276819,229.77134953009045,16162.262306607641,4.933662227016633,333.7757766108134,448.8460363895051,8.81648689936901,66.39629294676803,4.600927568902867,0,Slightly Turbidity
8.369154353699956,183.50037840417843,12975.9003341113,6.600853063787393,315.90112160498813,493.46543988478675,12.98710649404228,87.02941032035324,3.629749330548915,0,Slightly Turbidity
6.284248242254425,190.0176485856823,12206.681209872297,7.910711202319294,333.7757766108134,395.26106339200066,13.246139560404401,58.92772621042984,3.377132288772658,0,Slightly Turbidity
7.080794504276819,220.81370245025346,21410.31962366429,6.324879788817687,335.8458627247201,382.1978390094081,9.500295528973766,86.99013440229453,3.6599748117899558,0,Slightly Turbidity
7.533614822992929,186.9182450854363,11642.727540809405,5.890684293730958,333.7757766108134,363.50634426122485,10.740145902620725,49.57430829984224,3.462763987423452,0,Slightly Turbidity
6.271012171064563,213.44468499464287,24846.141872428983,8.372997048507226,333.7757766108134,543.3917435559852,17.9165263662577,84.57886850787546,5.303581360575867,0,Turbidity
7.080794504276819,192.44717101882398,18257.569271194705,7.472249065980871,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0,Slightly Turbidity
9.002583109651113,202.9907652715344,19523.124864689282,7.244753274494474,330.36151226896965,366.49172865989806,15.689404490512345,55.697399521310864,4.904837414733298,0,Slightly Turbidity
6.419772473512519,208.76024762661592,30759.681440190925,7.767863486950716,333.7757766108134,523.6001755961903,20.23252347966354,66.39629294676803,3.095233156816077,0,Slightly Turbidity
6.978664262373817,183.24279619429385,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0,Slightly Turbidity
6.623613565745125,203.030141349452,17167.301297022455,6.049600899198109,311.72628825094733,410.24324745907245,15.9145000730461,65.02122896904768,2.9151659507443948,0,Clear
5.779673705175217,199.586080284079,24160.354320974042,9.458128323622885,333.7757766108134,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0,Slightly Turbidity
6.93781878337901,177.57814191742156,12626.197921957626,7.380882984336822,333.7757766108134,439.62499796881883,9.34825215511188,83.16324170039894,3.7240895643464973,0,Slightly Turbidity
7.4367826093455385,208.09400400931233,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.7276637192074706,0,Slightly Turbidity
7.8101449331968364,187.3150477385611,20418.88992581832,7.214895724180281,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0,Slightly Turbidity
8.896418988301798,222.25629288902002,8870.902965942287,6.011342433002107,332.0026304057902,425.2268617079815,10.84773684727412,66.39629294676803,3.7009457327147453,0,Slightly Turbidity
6.755145901551625,231.26013129603174,18536.69864747702,8.757133178602194,342.5480142026662,385.11464773745956,13.88883432960506,79.3024357267662,5.162729749397485,0,Turbidity
7.080794504276819,169.9748489570146,23403.63730437139,8.519729851090208,333.7757766108134,475.5735624274493,12.924106818027212,50.86191298403442,2.7473129992921272,1,Clear
5.934279093094346,223.8581252130612,23249.653834296074,4.602849947565755,333.7757766108134,277.38453732360335,11.366863419384686,66.62394365100316,5.217895023653352,1,Turbidity
5.1918343271406275,211.09418477114804,14866.103863221917,7.23869130092435,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1,Slightly Turbidity
9.058628424072683,155.35755713289635,15737.46893784722,7.251978855273583,343.2339769805977,463.3892559930158,17.85447001822547,83.17518933638533,3.652134470079709,1,Slightly Turbidity
7.207886781343905,175.87029407292718,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1,Slightly Turbidity
5.334183579602803,224.78793617826975,28897.491527401453,6.048524614023226,333.7757766108134,360.1791772943006,12.24734355826115,67.15475112774594,5.091357101284415,1,Turbidity
6.9417194379777,173.33438935151418,20111.82125592225,6.697194091092364,333.7757766108134,374.48533241563973,19.93748613178775,66.39629294676803,4.563183171238155,1,Slightly Turbidity
5.671773833095615,216.0428111329883,15949.153179175562,7.500573232707446,333.7757766108134,372.5352427667598,17.895723720642764,77.45788496183523,3.8331597457829316,1,Slightly Turbidity
6.193170101205059,225.68342182130323,12883.726495777475,4.73936011678666,333.7757766108134,389.4059776465183,14.560135796918814,76.45781594495153,3.4666452881126055,1,Slightly Turbidity
7.129424730462989,178.37235229089595,25840.578887671327,7.487823264368269,312.98272670844756,323.2989151905895,16.40615621501786,69.15760946262223,3.418610802866979,1,Slightly Turbidity
6.428866313188399,225.61309383214882,15596.473334459633,6.153472446645003,333.7757766108134,466.0443992231766,18.015385498960768,87.16363084743989,4.184783371809045,1,Slightly Turbidity
6.960603501688507,201.7154524876896,11348.675997363987,4.297889825381638,333.7757766108134,468.5913884755252,10.4905886425434,89.68619626951585,4.978820187753845,1,Slightly Turbidity
5.873675845828995,203.32992815183525,19216.683090171675,9.212778721662858,333.7757766108134,420.29123005846424,11.119273780546678,65.22955120232609,5.412090884919163,1,Turbidity
6.795469009842269,187.78302010878767,15300.838671098294,7.486598423987717,316.9569344844357,498.66592804075066,19.60042881086133,55.401112722450804,5.163088153779066,1,Turbidity
7.080794504276819,161.82647613626673,29299.123352787596,7.028796693518548,350.43094029709073,375.78071638776333,19.762576497699683,86.69845684819254,3.4975773906550995,1,Slightly Turbidity
8.062805643024472,200.49311204567692,11567.887840192401,9.889949954589298,333.7757766108134,510.41440252841863,10.650935473654044,40.99280881476402,4.471842000471335,1,Slightly Turbidity
7.821970940156012,157.18154549542047,23318.18797602001,9.08403988031659,324.85165866026335,294.6365313741961,17.18676578496337,72.56837618844736,3.532958335149624,1,Slightly Turbidity
6.593764313289441,233.51413245216145,25589.610591845034,9.785695834102263,333.7757766108134,489.70344388221395,14.389609133749559,46.46398160958874,2.346578095251962,1,Clear
7.443189014292676,193.12479889284373,13551.953344708114,4.313264845761401,333.7757766108134,430.4872957139327,19.396329452342684,72.07558550537075,2.6648327961143745,1,Clear
6.9642259425787305,212.76449436191095,29957.191215399744,7.675187645707463,321.25089808107344,378.0855456328627,13.127693679388244,72.08900098383202,3.9904375721644056,1,Slightly Turbidity
7.672909522943807,152.87830510283902,22989.351184203028,6.231913253120573,343.439017311167,401.14087862448093,14.252683739036115,64.29129182004712,4.268227481536438,1,Slightly Turbidity
7.952929115572246,221.3698538449429,18621.424922740112,6.8794183880855595,333.7757766108134,309.2546197357952,19.056984917706245,72.68935432469671,5.260014766135651,1,Turbidity
8.716820333772386,153.9800344608404,11734.448856789284,7.123611322699021,333.7757766108134,447.0280768382274,12.736044254919989,39.92752082303626,3.2051287672092674,1,Slightly Turbidity
8.065339036104211,174.1205842541131,21366.283597986225,7.490944013599902,315.18040538058506,497.0192344659093,11.417018608003389,46.21319792414968,3.75639170748219,1,Slightly Turbidity
8.052893916459475,198.99447428347503,9025.07935959796,7.217787957548947,338.3969096955494,328.43311026419275,9.142523493633576,42.75321530974412,3.6348445415750232,1,Slightly Turbidity
4.99353073414005,242.6205031372363,13900.779270942352,6.467744129004743,333.7757766108134,429.827818905013,17.274662564433015,61.245788356783336,3.153809336970371,1,Slightly Turbidity
6.505872509363588,240.28791166558463,29534.690291753457,6.775277154369163,341.72823932230995,265.2511986375809,13.57022301863526,93.16646544306269,4.497528596739858,1,Slightly Turbidity
6.77977396685122,153.88630925684464,24415.07056444557,7.322671668758123,333.7757766108134,459.87654964973336,14.78229043477404,93.91470179015161,2.7291045234305282,1,Clear
6.952511673596021,211.69729744028268,33737.28852434523,6.3008707021111,333.7757766108134,395.40700382156996,14.182396069373056,39.802907065092306,4.1054954853125665,1,Slightly Turbidity
5.991283475366895,224.6085627613308,29983.116007036537,7.3838186809894655,329.73154660168296,604.6312628955403,17.74122824443151,65.11697561026128,4.840562301475423,1,Slightly Turbidity
7.080794504276819,143.30020028246173,16263.167465418488,6.2297365643921605,333.7757766108134,503.66408513852423,19.5854965798938,66.39629294676803,3.4517400465867496,1,Slightly Turbidity
6.448931033409073,240.24477096583746,13979.165723295524,9.077984756164895,314.590477169241,473.75130164115615,17.416902640114927,84.0247863975403,3.6221955223639024,1,Slightly Turbidity
5.477912294546052,211.39884388167337,27361.659066176733,5.810456913118141,340.62380552585284,358.0441300229246,16.629384442216065,66.39629294676803,3.774256121104987,1,Slightly Turbidity
8.544708661673045,181.41340206347968,31429.37902924875,7.555029709998242,350.39708194090184,393.8896156084585,10.247232186738813,82.72191191946143,2.3181524802481963,1,Clear
7.37859701625866,175.98244710908247,9460.32263533989,5.941011848136729,333.7757766108134,402.01994488384435,15.639454764394031,37.389451619343575,3.215219463201259,1,Slightly Turbidity
6.664003050003359,199.58871845460953,15902.945275663671,5.257789016285808,346.58455649654934,347.3533359784526,15.98941895579577,61.156574538173665,2.227727884059556,1,Clear
6.775582812405084,218.4149289477376,17968.882775028047,8.254114831284221,333.7757766108134,358.71767685985,10.520161452206253,57.24411099086844,4.333636278302867,1,Slightly Turbidity
8.736371210915214,194.67768716286196,24283.658791140977,8.85554447353044,329.0042049896143,333.6237938674473,16.516231650992324,67.2504726726098,3.802116117316719,1,Slightly Turbidity
7.146976296126542,196.56268455939278,16911.20377300041,6.890505480307937,320.10087527999696,520.1113581748348,12.854238983078801,66.81417648580927,4.025762215893221,1,Slightly Turbidity
5.040331692395899,232.23447906840016,25653.690231044748,5.929307621591023,328.329579682243,529.0525352665002,13.539409584490329,38.34673827787296,3.6033256152073516,1,Slightly Turbidity
7.745499128179053,168.35562378013276,14336.627521273336,5.2643100454838105,333.7757766108134,421.4853341069264,7.496410135603583,67.62476659718729,4.0433347814756075,1,Slightly Turbidity
7.0889406421502255,206.36412193936965,13839.713425986325,8.08824196976233,321.29614145628665,369.96933326573185,14.896092156509042,66.67465815004317,5.661104287047449,1,Turbidity
8.195765359895596,214.517610399437,10389.542537940963,6.2954050221532505,327.1938978986331,403.18991297102946,15.067041652409557,72.75681245594475,3.218709224251616,1,Slightly Turbidity
7.080794504276819,185.75572785563844,27345.174288027636,8.932763593498796,333.7757766108134,313.87877126741535,13.420126082226545,56.97484976379481,4.407566169075395,0,Slightly Turbidity
7.080794504276819,185.8467966778486,14971.949025291871,6.66634287546027,346.48618873704487,418.45359071383103,18.68421531211061,67.71245963073115,5.110414148991792,0,Turbidity
6.945224092344811,220.96004111995595,36438.31087570425,5.55166044710827,337.96389055440017,367.99797743520554,20.16073441639145,53.00772315532328,4.823082013933822,0,Slightly Turbidity
5.742110407437118,188.21660401782236,26831.610410687943,6.202721182268095,318.3766763853137,498.14238605275204,9.657360417337259,53.5085226672361,3.323069563743198,0,Slightly Turbidity
6.262798867453871,206.88974832096005,31414.525805340723,4.528076190732979,349.73466158479204,567.0272739136024,15.963539778337179,73.02260527159223,4.0125175583490025,0,Slightly Turbidity
5.381407519092974,175.57430659625325,15371.999944017467,7.457245263944493,312.35493798274183,308.7297975143604,12.178940439069152,66.39629294676803,4.364066934823452,0,Slightly Turbidity
6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469,0,Slightly Turbidity
7.9673448231111115,180.531706882548,19384.037431525318,9.868237891695319,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,0,Slightly Turbidity
7.080794504276819,212.7316900178758,37030.70811993558,5.040319510799422,351.0644583570087,535.3023514515182,15.895048200539577,33.370712678505186,4.825792283459244,0,Slightly Turbidity
6.887863943894864,173.32502242479376,19947.924178410107,7.488703142936128,334.0980227111919,441.0026116881456,10.780501212803244,89.00549197704643,5.454487652366452,0,Turbidity
7.240271791102996,213.42313924496764,23432.96269427995,5.9278681269137286,328.35920602699804,325.3877076397499,14.033552834801071,60.571081276959916,3.832597166985505,0,Slightly Turbidity
7.486779708528253,199.67778447255841,25396.01178237689,4.960558357925921,342.45354570885956,444.6785787552245,16.115432356095255,43.14201639724323,5.048833995025392,0,Turbidity
6.096179889884819,174.87162930711008,16314.23337543478,8.063020678594038,333.7757766108134,435.7837749934654,10.658878247311407,62.08358883537714,5.142471131650314,0,Turbidity
7.868147086463669,199.0359730490921,20434.105735193978,6.210993673823739,337.9160907650076,549.4149828010675,16.50157842370851,66.39629294676803,4.315898406460025,0,Slightly Turbidity
5.873157137066786,153.67338148945828,21910.763569830207,9.752878651924867,319.35674331995256,352.4560409918505,14.15410960103327,65.23462930138145,5.120887964619865,0,Turbidity
7.080794504276819,186.8730136696725,26004.528876604727,8.493528783857071,320.6934845979114,534.1302716281098,19.890025324659916,54.37395592223601,5.14411422012617,0,Turbidity
6.529304448100373,210.0040334970035,28970.08760585726,4.250150948976286,333.7757766108134,422.8175562407171,7.091298157253846,83.69015566689606,3.361088406841675,0,Slightly Turbidity
5.152203721876962,207.29925980734382,27000.10687986532,6.691806011874911,333.7757766108134,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,0,Slightly Turbidity
7.858662778844826,210.95475397154036,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0,Slightly Turbidity
7.704410252313842,234.63595110392546,22057.379164921553,8.12440319025818,333.7757766108134,397.3996597568738,14.897563160881305,50.92043606069325,3.0313643685904275,0,Slightly Turbidity
6.728004385653386,201.12689562562372,22888.788064695444,7.663987986322337,319.46349086183164,325.5375394237454,16.788306066307086,58.96122018291547,4.410697353226663,0,Slightly Turbidity
8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,589.5522114074781,14.852225333660726,39.52938650819361,3.6110574411161216,0,Slightly Turbidity
8.043889299098865,169.68822486897417,8896.195118425881,7.837861188542399,328.93981708544,430.83682506770674,12.26349197146169,76.33424711952472,3.1599493699500583,0,Slightly Turbidity
7.040244978430556,192.95598252411202,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.9934097636858277,0,Slightly Turbidity
5.483974108801343,166.16183690283327,21144.975257847105,7.607610852809875,322.73309440942603,306.3559038940273,14.171009544203457,64.13652847683716,4.063613621049694,0,Slightly Turbidity
7.26659453474728,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.0661309776802,3.357439470656984,0,Slightly Turbidity
7.240351005742477,201.99719579558885,14462.674308376985,6.7371760497044075,314.04313722531634,534.8009877536372,14.213794455179993,82.94581671041593,3.782971899999771,0,Slightly Turbidity
8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,0,Clear
7.179864148534108,180.85421061094956,10859.55375155814,8.263503442433247,341.3024863096711,358.05626352455874,12.065316925324225,83.32991785643361,3.8784473137633277,0,Slightly Turbidity
7.163999222574383,203.78159785067467,34226.072126574334,9.412034556261546,320.25891722842846,415.5775126558978,16.221043742398706,90.18420845027126,3.3543222667273684,0,Slightly Turbidity
8.926113143092786,189.98794704947557,15249.620244390508,7.07622168565009,341.52687340850866,361.90162840396465,21.278094527630742,66.39629294676803,2.752134121425607,0,Clear
5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.09158719285347,11.788776569693823,65.94456630272555,3.946989523134861,0,Slightly Turbidity
7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291447,49.06797746408835,4.531593669500014,0,Slightly Turbidity
6.599593818953803,198.32326081645198,21078.887166441473,6.23423148205243,331.49563679988063,447.9877914293426,12.93630432875392,59.833619304688185,4.702310752770497,0,Slightly Turbidity
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,333.7757766108134,436.9917521078011,12.905188648425337,67.64855612214467,3.9400004233930668,0,Slightly Turbidity
7.080794504276819,181.29612506605463,23433.90177406979,7.729588419260772,333.7757766108134,329.740861722908,12.275713323952402,38.75679771996282,5.128346524187511,0,Turbidity
5.6792341150880805,188.18869614919663,35643.18120775992,8.882653709374503,322.1693829985104,256.3025585111134,15.000259839191983,66.39629294676803,2.3395727358561844,0,Clear
7.417570368300503,193.7718783685728,23207.092841191657,7.472115295676342,333.7757766108134,496.1051876371823,15.744352939882049,73.18747547241344,4.671557881112399,0,Slightly Turbidity
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,333.7757766108134,403.36059590961617,12.879341147473781,74.13478782022871,4.795025554920153,0,Slightly Turbidity
5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,0,Slightly Turbidity
7.705711006313976,178.92285762430564,18476.619165976248,8.226228135087709,334.88991057789354,518.0433689948433,10.638798358915722,63.15748918774163,3.8619560774085047,0,Slightly Turbidity
