"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
9.12345694975749,280.509940486114,19456.7512044686,6.48755060798344,,428.019109332073,13.1773998792887,63.821237096664,2.50523084490979,0
7.28897095399577,217.860933618233,25627.5545251363,4.68734346570722,336.848921854268,474.744180112105,12.2403729678933,62.7972771526613,2.28319361456268,0
,223.965720306708,22301.3069775567,10.1819509275371,,552.394250459486,16.0807103311353,45.3828151778709,4.10347385153137,0
6.43228775388634,164.513198520776,30948.096008869,5.62894492422143,314.738317044102,528.206379979486,17.8263735639295,77.0423180517003,3.73844650850945,0
,220.616823033281,17106.2153894707,5.38141372178312,329.415943572312,437.825267130966,14.473179969101,59.8554758261539,5.67761614630002,0
3.80995892315183,194.914517702641,21171.0991766717,7.21605892949251,,442.399425038545,16.3193972733098,90.1816758847452,4.56714191160114,0
5.3822798199867,145.009836700827,17268.2236829978,10.3041867072275,331.127478709198,470.410710336705,11.5130135596233,56.9319064457562,5.02568099890776,0
6.41889766014291,195.488394399152,21222.857462229,8.69388633177286,324.045350144971,409.09430768792,15.1731086531602,79.8478428137256,5.43148857368918,0
3.4615449240504,207.622928800299,33422.7066417482,8.58282081349076,380.616184389981,444.720380493507,13.9609739438589,30.2845971980027,4.48221890341035,0
,146.79413139209,13227.8729107722,8.13436855669953,308.549842860952,301.40707728836,13.0056355728657,49.5368488020219,4.13191488362257,0
,270.734604319928,26363.6486121432,7.70854593031362,394.879524095528,360.565854216727,10.0673608370381,53.0083813539204,3.86034955963978,0
,148.298088705383,15188.84132187,8.85061731470119,307.234939436953,566.453820935199,16.4546439783735,52.6761850342098,6.21808511985531,0
7.1436653394175,212.88693019136,15196.0957826203,5.78909438260183,338.283625364575,345.149547557206,8.03198625321413,71.5379532557936,5.285404381732,0
9.58388219266554,194.646682890188,19676.1815925224,6.46248828582717,,450.436433428319,17.0603119245587,47.0819711857776,3.01133071987694,0
10.2165000639848,117.540864763917,22328.4153945102,7.90952212443223,308.237373940978,413.929842838101,12.9584318260302,65.7334783893828,4.76251445127463,0
7.38481293012424,230.794511145633,32559.280081091,6.93818747904125,388.88364287063,416.947579168103,10.5382986715933,44.4892972522603,2.94742822023029,0
,232.696574933633,14790.6235513003,5.64287184110822,,383.430052391036,12.1875371407449,86.0807274844409,4.80271935073152,0
5.33745534182902,194.045662601598,19623.7159343773,6.12317001333492,324.473641073317,440.126704837036,10.9483871841738,49.2382313227357,3.70871484724778,0
3.34327340889441,179.46555670204,24747.2953720046,5.52716206509551,288.827108873497,452.319426034622,9.14766060644404,73.5946567566564,3.54442121255891,0
5.49604793558863,300.58050990131,17285.294561815,6.02282042097715,,403.05682265181,12.1512679171304,81.588992456499,3.16834993782256,0
,139.200010938542,19939.3838552922,5.86365316729129,,423.438456683254,22.2192331154005,53.1240942189588,2.88264319803219,0
9.23232705116468,203.209822753759,24686.7726079472,6.15877373479659,328.46153771334,392.954054537698,16.4628313873698,30.383314574642,4.23627697096267,0
,231.036571557439,11704.8587044289,4.44228196582129,310.609558367443,352.315992594386,18.0746289923496,42.6774652827194,3.21885429610127,0
5.21931673041619,193.532005245395,16661.0352418736,7.84594323821365,318.083783687904,335.820102610482,10.1749200629954,59.5727137112269,4.40250773876013,0
7.10282301926106,241.964964191932,28779.6926912384,6.97770379844548,381.304891219616,332.396842260535,11.1361883049001,66.1380447471002,4.91232357876112,0
10.0678833655382,206.17320983395,9972.53297211164,6.92914726659142,336.507335580929,329.365617943881,24.0048874541056,71.833623959766,4.93890125917499,0
4.62567493239442,185.801533419805,21567.4977204819,4.9997438927369,,404.134467052866,18.4619147754921,66.912400034306,4.29252243596914,0
5.5196624002352,219.233689439712,35603.1715624898,7.27170628420123,,499.978750920605,15.8534616117968,77.5361835178031,3.95000770487603,0
6.71746020465958,208.674326626156,10579.1297010513,4.50279601970335,311.528258647682,386.94384768199,13.4400373682447,87.3908889795634,3.2013930568221,0
10.4633212452993,174.501161196146,15763.0288474616,5.45406635199048,308.081108782369,318.89845802916,10.0246452097822,78.4727844538545,4.21721826142246,0
,132.820732387107,34414.5417163297,6.52496576780346,304.339649615473,466.341144666918,18.4099564026832,72.403633868881,4.38186320871339,0
8.96141123475114,204.171235079196,21540.9962965096,4.76791955847249,320.002403414304,409.223518345046,13.6264768144661,47.9308718771102,3.81266458616384,0
,168.657354922117,27488.1249879642,7.20821925196105,301.531427118012,386.674407193464,16.2945472386267,75.7294338899146,2.82058927998437,0
7.92692702305312,104.164976219764,12013.7749226284,5.10615160696533,251.095681397433,608.762798685191,9.40919269481652,66.0841736371334,2.733856530225,0
6.48346179440961,143.24908876787,19870.2959437376,5.12789396178154,287.950945992698,541.219928966212,11.0004392257451,71.7274140605346,3.63662292944419,0
9.12445435573803,214.87474445153,11918.7169994632,7.0649836758133,340.790330931232,525.259287770329,18.2405472544814,47.6348849343715,3.66259066733232,0
10.355410927293,183.305076061805,21783.3648856572,6.94298660142251,338.45575905138,460.969861530441,16.2007883387762,34.2520490783523,4.00805101945127,0
7.59258630954876,264.239246698148,30620.9824029135,9.46004373805992,,407.467372420094,15.9176772938282,66.6210265451665,4.7814662530455,0
8.28196189264983,233.708341970317,28777.6397861716,8.00786942543945,385.832092777205,479.692817241296,6.06396309760105,39.0911713622533,4.00991891891175,0
4.73824631533201,187.997092703314,24323.7078945087,7.33676770678368,328.464370449208,403.763751783505,8.06134831855555,99.4273849182851,4.62647339953226,0
,161.201760872517,16961.003492421,8.16658749614177,303.351570309777,362.637128022797,12.7063884796107,71.7170050975215,4.18320020192103,0
,158.642295045987,20555.7641010673,8.36750630378999,,285.427801297221,16.3321472268978,59.622057462108,4.26906134561295,0
3.67975988312397,235.748346073615,32141.0557960983,7.2200011462184,351.287357870404,270.698827467377,9.70371160740712,63.7430638401644,4.12334095299959,0
6.64679810989888,217.212428032072,20962.4894132916,5.16571684347479,322.976153273459,372.633627343387,13.8182102668735,17.9157225691808,3.8594339939383,0
,231.924940385059,35734.6541251188,8.65115446935745,385.857678575469,300.019421547968,16.8548905077968,,3.93321545197803,0
8.73840410420761,197.425178540098,24652.1676413743,8.40317663603038,,395.492472447583,12.5830349671522,48.4407248655469,4.55904222031887,0
8.34464676112416,128.082382525053,32649.6675969765,6.46748463216781,,415.166457270159,10.9565515288624,78.2750500377115,4.11032062378285,0
6.03602291592367,214.860050525906,21816.4248892547,8.01672007015259,,363.943185784923,14.9705976901978,63.8738199472853,5.09266099188976,0
4.80988375299955,242.850498413426,34871.165522536,8.94688739978648,370.989516241608,666.57677325994,13.4362303632376,76.521799745524,4.86857711413498,0
,103.653758723205,27425.0637212802,8.17482295378129,,488.517952041292,11.4111358770514,67.8699636759021,4.60926996912377,0
,212.459183043384,12826.2944946024,4.64305081768672,323.613876478148,333.473644036131,15.8777912647481,49.8984056354283,3.50455813459088,0
7.46726113919761,182.23798099814,24966.6257318178,5.69905634551778,344.748599365705,497.225571321623,17.2663876053662,50.9930064530811,3.61180666916969,0
7.1703658281833,187.541780367053,6746.62484228456,3.97409969797594,279.454644032877,424.777603455441,9.77597238183072,90.0353736736207,4.14284687147845,0
5.79843201176442,116.878889745013,33222.1363631637,7.26964085328574,295.28556078121,499.893809982039,9.2218554564657,48.1470312534892,4.25687230154776,0
5.93701350675268,127.655086152538,19465.1546043045,7.09297925818899,297.179246900974,558.494642833367,14.0598834196925,57.8970747068077,5.513426710853,0
8.89434481081621,240.21597879356,22984.5549861306,7.30417828798368,,348.790215287821,18.419826580815,69.9079024491522,3.78205068392279,0
,223.665177945357,14856.2152015717,5.75859246493762,346.915165507473,426.727542752388,16.0335480641921,49.3520014778044,4.74580178583787,0
6.79662386132452,215.786066452057,25655.5310136731,6.5360834968097,,383.792036611338,13.9022290444984,90.5233298630093,4.86715331397807,0
3.65477744444832,160.969754520668,23032.7597091084,6.54521961640387,291.147733988646,310.360924891123,9.81770891597536,79.8509285745725,3.47453525781166,0
3.76164717255846,164.243495112661,37965.1233737949,6.67842241475954,323.480586521057,472.225109811933,14.4005031705713,50.577979098281,3.81021020721125,0
6.45448613580584,175.599366765006,24466.1877577306,5.47135206143042,318.990707111754,473.707025365066,16.2189748269608,57.72972382844,2.26284506725206,0
7.59405735971776,213.443576397924,31904.0432407808,10.1063153793352,376.373215341798,428.656870886315,8.70726127589543,69.5092198221153,3.32258673892389,0
1.74420115340729,232.965645898706,28688.9710308024,7.98059580063239,,406.9577755355,15.5838545905856,54.2994440941892,5.1351745910675,0
5.3895407417589,164.69886940796,12526.7648284705,7.82711539919831,,440.598272346724,18.0168161572039,,3.60519333591,0
7.28699984075048,209.255344965199,9569.69717391394,6.25807958493506,308.976944643093,499.353378293946,11.7237345903672,81.1069377314624,3.9651887487762,0
6.18855239837725,260.185315715701,27268.4962667872,7.60578628553942,385.990742995981,515.604841044391,12.3695816716631,82.4697984299673,3.22771562609921,0
6.27466361688035,129.314766789014,23826.9668840531,5.35788193721486,268.956387062262,568.591927484568,9.94566964766425,95.0266092798437,4.40644389752046,0
5.98401989948644,197.099358501082,13118.5619659341,7.75610439012667,,421.360258586251,7.2673360431229,70.5473869061206,3.68989677032331,0
6.64732020195811,230.529336200774,27156.8887954257,7.60296275690458,354.616546356499,462.219164547653,14.0006344165431,64.812257383196,4.63337263288486,0
9.80168029366313,200.2090470578,21468.1605293435,6.70509632730515,326.222776438961,432.464681002861,15.9762698107321,59.2922732697522,3.39929062242072,0
10.3344499368192,301.370645362885,12649.9901263713,6.73404201990339,402.119745584601,490.713510111364,9.09554763085537,67.9197886870381,4.83903588300479,0
8.93282322342625,206.068398307207,28607.3336194141,6.28515217399042,374.03783833315,509.206376926208,13.4011247309529,42.3814839375372,2.41579438817378,0
,195.699214113967,17157.2852995205,7.38662793986408,325.698190682286,577.104449471841,11.9433705901928,69.1098356828326,4.68360903917332,0
,197.638579533257,29726.3671166207,6.61710768123272,359.42283334229,423.913840712591,9.38989644047374,55.2942832666723,3.19509033147295,0
5.81470184506403,242.10817415381,20418.5897536881,8.2654532830902,,287.129027569101,19.0517621383158,93.1380094815402,3.27166205984424,0
9.17234523315841,250.014584777687,27961.9987744286,6.87092352415415,373.511521099926,586.329876305066,16.1936531754788,59.1244508481104,2.17995827333626,0
7.195565057847,202.078792454194,11605.264739039,5.69813286493672,305.416930585241,551.964476729922,9.33163330899691,55.9580055948576,3.80887331724096,0
6.19903670876088,195.385608122193,26691.3507576897,7.48341499534736,334.129776034362,550.557373597086,15.6377525856128,41.263647883677,5.51500593565665,0
6.81233443996329,216.31191508652,23873.7216946094,6.10462037913536,338.559800618364,331.714085958378,10.8680306938329,90.2977703302096,4.97138931689768,0
5.75547358085811,132.96521760609,21488.4812757898,8.13145660211701,283.025114149585,443.395085800804,14.6510744724573,88.2873455618085,5.3147474543509,0
7.05126110409651,118.06173937313,24623.7515761618,5.98045160376297,291.07110163688,413.639357512449,13.917363948125,63.7337323701965,3.53516144887955,0
9.01892068208007,158.43002363766,20870.8056456213,7.90687013378196,323.6041238799,428.465579719274,10.4414711625506,62.4309261568399,2.91146258299113,0
4.35153377840271,162.73179359038,24409.98164118,7.52369400453035,297.943414686868,347.446278362211,13.4221320810469,54.4748395444017,4.03411527811587,0
7.32648674666392,223.151974530111,11518.4464616396,9.14222524056733,,493.972843225599,18.2257722209332,73.715522016809,4.80245839922122,0
8.64497560975984,171.644260068351,11839.7608944927,7.56778484041382,311.694245802211,474.021166292378,21.5805848999934,52.3722011066748,4.8394957984613,0
,164.161694903752,36153.0231052274,8.61068364175047,333.330702311813,585.79794642772,17.9380646305244,103.150462645378,4.24320949971552,0
2.68897224285583,190.584747717245,34800.6903497541,7.00459413702192,,464.557455840099,13.2536912919693,49.5237699830677,4.97488449475647,0
8.4099519741388,209.012890469673,22985.7290739984,8.55869007735201,359.124008863333,438.700761693639,17.1731359416906,62.4216370579103,3.81099724645091,0
,212.205765762209,22544.5648540047,6.81513398341488,336.857803008701,460.841754136898,11.7064595530032,69.6158496449283,3.48398379640492,0
8.88437856457716,259.281847782312,9620.65549376668,7.8371860606212,353.398471642505,348.553322515435,7.92951929767133,78.1085498155673,5.600385370962,0
6.18020873936236,189.023030811824,27773.1771418967,6.29708412801295,350.054145504203,245.109515786899,14.5447576570195,73.4246324550165,3.68595755997544,0
8.57009717454734,188.606435017428,13239.6801896253,4.13250518527949,311.932176064266,459.058523037423,17.0539958449154,48.7831116597878,3.8374629095089,0
9.02971441979478,220.256700818559,12306.5755029268,7.04376226392158,331.730187420226,354.067213651994,14.4584738797026,,4.94180866885785,0
7.95419568308158,224.811274838985,12714.2813727386,7.18970856540477,349.967304886747,444.051305474251,5.8495580853555,63.1280440310222,3.95265145998723,0
7.71652194561755,250.936834401025,36480.6400241965,8.27026803468636,421.843313300669,339.477897763914,17.5270606984787,60.4838846622711,3.69955005186946,0
3.53253840433545,210.809901483745,20227.1887267034,8.83487747862689,353.979098781358,354.708751343092,18.0253587181376,82.3878739901734,2.78222169511988,0
6.86200571161739,219.75139298669,21869.7532701817,7.24230515715699,,369.07694467341,16.7244529099649,74.0860799726436,3.81022975239448,0
,193.898839438997,28062.7394113254,9.5420081453338,353.752248632808,259.688212158002,13.3033900363006,67.0555584029921,5.79899648556925,0
7.42879468303576,261.437911200426,14104.8826387266,9.07354747938264,355.750079494892,290.476083002871,16.881677265061,82.0251158024052,4.64863529524463,0
10.4056156607298,241.086164594801,15335.4439218893,5.26328673596063,357.834390608784,401.991131979559,15.9106952275705,61.1111463382773,3.55120720485572,0
7.14927952183398,118.56030429848,8857.46855667466,6.82907461261949,244.78428290918,489.865843626202,13.5677794754208,,3.03994798535973,0
7.67783882502421,198.007936459861,42553.7475663701,7.29178080094583,,439.221168518462,14.5179473282034,,6.20226739949426,0
6.71842225754295,140.291845206456,27437.4666666666,7.31816910417493,308.085681530836,346.03505839029,18.1918425121523,81.1934121712123,3.7718168831048,0
,144.449677396781,16370.6947436407,7.50297131182873,,472.426012124508,18.6647232666244,49.5619688941635,4.85672718677408,0
,233.930153057244,27415.9955842482,7.3720833670905,364.45841968024,279.313366584858,9.45093336554737,72.3769087833256,4.43016727342959,0
7.72896260181975,263.416111339919,26869.5287579892,10.2874272059074,,506.044542325791,16.0959044311666,57.0377801704331,3.03143383237138,0
8.53732529915086,229.323266404561,28921.4362318512,8.0029426898648,365.885823564235,436.076449975214,16.4812875069756,73.1494643248359,3.90696745960782,0
10.1790595853146,212.223337751179,27650.6487030886,8.98435896581087,367.425398663282,381.13181632882,6.55067767136414,59.5760399105859,3.25220758318856,0
,256.455784907202,29364.4244389897,9.906482059254,438.484090187931,465.399123925989,13.5125737380157,84.1986065332754,5.31375470970974,0
7.47282423015424,207.387920023915,24916.3067376421,9.56945348186105,365.689481339137,358.543407315342,11.2685881287863,67.7207043792921,4.58069981350805,0
11.3522588395573,229.884632707165,16597.3168078728,6.29904391504972,,502.752968489359,15.3146883977764,110.739299344312,3.73352656827643,0
6.76304789491747,197.407481515357,17087.8673516279,6.30038555297283,328.324657964175,484.148861510727,16.2843732974301,46.2057479107106,3.29781110559466,0
6.6606703466035,149.53347845031,10910.6759788067,4.04849515976659,237.264602667664,436.55456083365,15.3489322427729,64.2039637026633,3.59359164473653,0
4.89990231190781,156.026204291812,34973.9995060256,7.12495209048787,322.652447697696,504.403391349374,18.3391798879165,63.1933059895138,3.15683508759606,0
7.08934547771436,156.387616491016,17974.4194311426,4.71184449642097,275.46025859316,438.910969020199,18.10925600324,55.5074684684337,2.57021663351231,0
7.81197192515812,243.648193117909,32173.7252904292,9.4366565829351,402.341431368023,476.463535518126,11.8430035893989,23.8170199049478,3.62450175741116,0
6.0067673445009,196.831779056558,35960.403256309,7.97002503458854,383.032526921414,363.341782080342,20.0218619805488,41.8659595102135,4.42799767792628,0
6.00954253787704,191.514087580405,28153.780079609,7.3642226880085,321.96570230198,451.815597877044,19.1255266549355,60.9394809821198,4.22093116300304,0
6.34527512225954,163.562063277841,14779.0253020351,7.76152013114723,302.043415972733,324.317444534499,12.4249898126432,69.0384538706694,3.28221813318132,0
8.18171045545546,180.090937271863,27833.3354121206,8.7443015325217,330.427508280472,399.969283208505,16.0810363549969,81.3907584962452,3.08837014191419,0
9.85554907551315,206.279511405907,13040.3472168563,5.69439118533578,329.138189276658,432.159592665432,13.9090815269305,63.5489926560928,3.70929076598362,0
7.97752724212448,200.019182344572,27141.3788946764,7.53625128612535,342.613761569439,524.726603777317,16.3420809595604,66.2314355359186,4.16990333525745,0
8.39873632796261,265.117062459025,15789.4413428383,6.03957919765255,,667.977466881706,20.1891291867857,54.9612852534295,3.68293803358773,0
,171.53578624381,20941.1897110626,4.93038854058632,,561.9446396178,11.3492782211176,,3.4312512362972,0
6.59225095331327,183.68794414603,46142.2635117275,6.17097934918537,350.757069416632,373.788576807407,12.4039372571609,58.7522013156628,2.80073029449977,0
7.89910374685034,204.383525252171,25141.8603009323,8.21677306343619,341.526073065217,466.763981466807,16.2115527596469,86.1672982933708,3.89901056291269,0
5.039129853625,220.122221340268,21805.1752334264,6.29164593613208,311.07513563274,390.311301040941,17.9560077172483,53.9081773539711,3.44913979026381,0
6.28605080587264,192.91331409446,13439.0327518941,5.87833562234991,325.965778439946,533.753447346956,14.4102128902851,60.485033294962,3.52984861835948,0
,152.404324018991,20068.0522298038,8.35025868405601,,492.253963816407,17.5199397767076,71.9692613810161,4.1268885762756,0
9.61209345058493,260.723533889963,8470.74450530038,8.47863299187902,355.0247335597,349.649400986121,15.2127594737134,52.6454585339377,4.82344318295233,0
9.61721378860553,150.375813814213,23642.5691565171,7.10423591677194,329.43459858022,415.771532629406,16.7451639171587,89.997574219544,4.81608811602308,0
5.30472364776718,104.835482720217,20059.0239741687,6.67805742962769,,366.333490725374,14.894497648128,98.6566458821638,3.35425814453024,0
7.44630467535438,201.406338055439,16316.2258745,10.0510001745915,360.482059470559,418.101088919527,10.3287628949153,100.242706003757,3.06577935018238,0
5.68932512520255,153.686690404568,24908.4651172747,6.5433381542281,296.578805424492,316.750384933323,11.532915496636,85.6883034547674,4.46229086210584,0
6.62836289388657,193.196717107516,17661.2956889667,4.32639203815516,292.414119646931,252.197775618397,9.56138431567,73.7497164666022,4.29774130662131,0
4.69826283173947,177.078052424506,13558.7048434154,9.18044496263752,323.986891131681,584.213330383658,12.514168399352,62.0281865244699,4.31054589361221,0
7.69401004249038,238.385157088339,19132.2687258663,5.90821737094476,,431.02552618323,8.3893095513742,67.304040284504,3.45398918422444,0
6.66929290077162,212.749188018906,19995.6071210513,7.57586799039967,344.450573707799,360.140709380604,9.55836322852041,61.1226436255536,1.85868213280084,0
,283.234648248793,22449.7884590095,6.70885001941608,342.773133600894,393.79899577134,14.7027926772364,67.1251677779342,4.43878497482605,0
,186.623982137211,12228.8463859615,4.50521147736453,307.972193025208,401.45002682029,12.0059490166355,61.8866359880203,3.16617184273114,0
8.33239648455586,213.692900736507,34402.1142256138,8.6100084604104,385.135183940882,480.888038404268,13.7487986376121,,3.98160540484063,0
7.66625782303245,230.580722135847,21666.5031537314,6.07207319177468,337.860255152242,468.9450450156,14.1081383938277,36.578037887642,3.46547374844407,0
,248.957237282257,19550.2865856808,8.7756179249061,,434.245732536074,16.411614058556,64.9490081845894,3.70460718574036,0
9.15315978932014,243.325565570876,22820.6774783298,8.44034743787524,367.111448096198,375.699058768141,11.0877907637397,75.8570678201616,4.4907327233999,0
6.11905834869318,154.081091638458,17355.7121335761,8.01171583263343,326.375048262866,485.423117428206,14.2606010313878,62.7181991716348,4.35905894461168,0
5.86979489949625,140.887923374532,9611.05138014689,7.76536611161721,275.04466087634,417.44555654337,16.1698594541401,50.693926711494,4.51598337380547,0
,199.614088973429,11979.4847735156,9.32979718598337,341.013039627975,412.461345301752,13.7824420882976,62.7655295345674,2.94376088680177,0
7.45728167796369,270.873371899368,14596.1042785531,8.22601024562621,386.475818395081,410.883765251527,16.8908527367024,68.9372269462471,3.57069635055949,0
,170.420179577596,39901.571645232,6.52432547108724,,517.217712728477,13.3324520716175,40.5141723626392,4.41467722005131,0
8.9053014212095,199.27239150415,26472.6419371697,7.17303163388011,354.678861680621,311.063990994266,17.7755889333242,68.6649234763206,5.19722953542227,0
,204.972642480251,20406.5170089346,6.60851961356145,352.895305067668,482.378969212222,12.5197768729701,70.5806072292685,3.81905282864523,0
8.21463981063841,129.258499972141,10282.8032891527,5.97127800500214,263.349616526633,485.872782875781,11.8256775974753,90.6193543921401,2.8635725282779,0
8.32012763775366,208.606675724355,35220.7529192369,6.39412786275712,347.116074069014,400.451969982061,16.1798931216936,79.9545109643845,4.04862984443604,0
,228.884153914627,21134.4123392067,6.53177432393667,,328.880063899148,9.45609614892073,77.5299445069415,3.43335402895436,0
,238.905089736499,26008.7813668763,7.21761728647972,368.111324343924,341.937998469528,14.4938761592739,72.6962404887634,3.52068275049381,0
9.33196712884506,234.600316885657,15511.5210025912,4.91931362930168,,280.616706880674,16.7885418659637,81.4271740172387,4.50519977405196,0
7.59090423127024,195.755522364153,7694.42478043921,4.6021766797347,288.293454492561,510.885960751177,15.7018163110668,85.0095058969045,4.81839258502748,0
4.26656501057457,135.11918802588,28859.5884991119,9.16833149058143,299.592223505481,434.955665051314,17.3097374848529,63.0425009230603,4.59449865744573,0
7.01009040937615,200.120802655509,23782.3739931394,7.63448291236092,338.345648598202,583.185416556705,13.4450814512503,62.6502355037238,3.80189551559189,0
,256.374482069392,19513.3680507746,8.5595592958253,364.904588752899,246.127679653982,12.6132140271636,48.6518904282822,3.72300882874355,0
7.05146442439985,170.763334652163,24110.2096747155,5.3625418524516,298.196145573583,488.877579640285,11.3775435079098,65.304413621421,3.70005966000833,0
6.11238890727426,199.551748290187,30989.3141209621,8.70001608809183,353.337163622945,342.984058693504,9.03285961993842,79.5536120701269,4.74447387034035,0
7.84090990276635,277.259627303684,27192.3850520333,8.94422403382888,428.320065761451,358.998415564425,15.1117288226043,56.8396020283916,3.70385097044318,0
6.7340426886934,184.070467354617,29134.7108165582,7.50974697893917,345.359462256015,473.373679989469,12.1516103882674,52.4376171400562,4.82138185198888,0
5.0598727616341,227.526133725347,37626.0572428689,8.65761619164242,375.590749557562,583.05057741596,12.5219720699479,55.3100194095392,3.17876437615999,0
6.50414729583306,171.296250985787,11062.2909456037,6.92228964466236,308.178998141278,289.877899002977,18.6675320809042,62.0015712839557,5.5155113035876,0
5.69205042664633,146.510648166024,13650.3058630471,5.68397060223985,274.89637262343,536.961730398943,11.7867153632268,67.9072580088852,4.2820562985984,0
9.79852313359245,206.698651737213,9468.12892847175,6.3523496268279,323.365330594706,257.161879142436,15.911565126715,,2.7292978524596,0
6.34410872235915,220.274981779509,45220.9168420248,6.00791177226618,361.381853752381,431.173746816869,11.309257219316,80.6703113615465,3.41123869308614,0
8.37960071367109,287.539281714717,27086.9014546491,8.14317971005601,,509.104538502041,16.9699223000387,72.4657627736582,3.7680732237747,0
5.68194480069734,150.104818355288,16462.7861775247,6.64485123604692,303.055454126094,271.762144225829,13.6954156521105,87.8225851099505,5.10231466251352,0
6.82009375181537,110.419195521729,25844.7434932027,7.52420904193407,315.438514311418,324.669437874413,19.3138639920164,85.7851028383068,4.3081144869677,0
7.73944382785683,175.11367303048,18345.3211162903,7.49391969197564,337.513651692575,368.308399766963,8.8204567638763,76.2880763113865,3.95742101480325,0
7.43115140066845,261.710349457063,18374.5083900353,6.44449050021895,,391.741432692816,16.3263725314057,51.8309480842437,3.4003938947981,0
7.13884335992387,180.716259666694,16270.16742611,5.28843802834089,321.126707488395,416.82905432017,16.2222465412739,64.678913771954,4.37185151632459,0
9.60892047203909,125.381964579934,15999.8157714295,4.55237203371675,270.933716959572,499.213992080696,13.0589177357082,82.8375829027802,4.02376674554808,0
3.82166193409624,244.968610185381,23591.3957908525,7.82753352160747,352.299902299663,424.704093016052,20.3543119051652,38.6049368953174,2.55028144739018,0
6.94925896748567,214.620141518963,20571.9980852057,9.17354211433878,,340.071697959018,17.8828641094098,71.7043048644632,3.22371196848714,0
9.60794938259365,212.851748378899,15324.2408933743,3.23721797138465,293.098816844546,421.750727293279,19.4149147825939,70.0705140961391,3.20020952760973,0
5.29825896946505,224.917906185912,35372.5483563482,8.27594816816155,,467.314129972929,13.1802698840423,76.9927158044193,4.89021091352106,0
5.34767122527744,229.455957886481,31340.8671546159,7.95393449150881,,304.586484034032,14.167853296169,87.2733754304984,2.21583684111115,0
4.06982501427651,130.434958283207,11220.6086170712,5.28647221044154,256.458830966605,444.434367975982,18.3348847289148,86.4336553639854,4.53220003778487,0
5.92180671094073,235.416655741411,16319.5751441502,5.03216027668191,314.115270907984,330.699135394784,13.5657235295819,39.5542488304554,5.17683737181757,0
,231.021205037721,16162.9422580365,5.12230619866097,,450.1636302709,9.11043119421283,,4.66165884251301,0
8.39869291948092,179.287869327136,12980.2198723409,6.59727179395693,312.263359775102,497.941992259913,12.7556243787009,87.0294103203532,3.86457698964176,0
6.15403495878639,186.872090238222,12202.9924264269,7.64892429538588,,394.162303351524,13.3031299773577,58.9277262104298,3.20756672344734,0
11.3507266457861,165.860510047623,6035.80663384698,7.06591227521283,,318.688920975696,11.6330623407393,25.5252669318479,4.22090741565301,0
